CustomerKey,Occupation,Name,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildren,Region
25075,Professional,Samantha Thompson,1983년 5월 27일 금요일,M,F,70000,2,Southwest
25163,Professional,Natalie Griffin,1976년 4월 25일 일요일,M,F,70000,2,Southwest
25164,Professional,Isaac Parker,1976년 8월 24일 화요일,M,M,70000,2,Southwest
25974,Professional,Noah Jai,1983년 4월 5일 화요일,M,M,70000,2,Southwest
26066,Professional,Elizabeth Martinez,1976년 7월 27일 화요일,M,F,70000,2,Southwest
26067,Professional,Erin Morgan,1976년 1월 23일 금요일,M,F,70000,2,Southwest
26514,Professional,Cameron Powell,1970년 4월 15일 수요일,M,M,70000,2,Southwest
26515,Professional,Zoe Watson,1970년 9월 16일 수요일,M,F,70000,2,Southwest
26516,Professional,Jill Perry,1970년 9월 7일 월요일,M,F,70000,2,Southwest
26517,Professional,Melanie Griffin,1970년 2월 7일 토요일,M,F,70000,2,Southwest
27435,Professional,Alexandra Johnson,1970년 12월 9일 수요일,M,F,70000,2,Southwest
27537,Professional,Amanda Bryant,1983년 2월 22일 화요일,M,F,70000,2,Southwest
28048,Professional,Samuel Powell,1970년 10월 10일 토요일,M,M,70000,2,Southwest
28054,Professional,Carol Cox,1971년 11월 8일 월요일,M,F,70000,2,Southwest
28152,Professional,Ian Rivera,1983년 3월 1일 화요일,M,M,70000,2,Southwest
29138,Professional,Eduardo Wood,1983년 2월 13일 일요일,M,M,70000,2,Southwest
29203,Professional,Laura Hu,1977년 4월 28일 목요일,M,F,70000,2,Southwest
11750,Professional,Latoya She,1988년 3월 24일 목요일,M,F,60000,2,Australia
11755,Professional,Willie Pal,1988년 5월 15일 일요일,M,M,60000,2,Australia
12370,Professional,Preston Perez,1983년 6월 27일 월요일,M,M,60000,2,Australia
12715,Professional,Eddie Gill,1983년 7월 18일 월요일,M,M,60000,2,Australia
12991,Professional,Jésus Serrano,1988년 3월 12일 토요일,M,M,60000,2,Australia
12992,Professional,Ernest Zeng,1988년 10월 21일 금요일,M,M,60000,2,Australia
12993,Professional,Xavier Henderson,1988년 12월 26일 월요일,M,M,60000,2,Australia
12997,Professional,Nina Xie,1988년 5월 11일 수요일,M,F,60000,2,Australia
13669,Professional,Kristy Gill,1983년 3월 3일 목요일,M,F,60000,2,Australia
13954,Professional,Eddie Ramos,1988년 3월 23일 수요일,M,M,60000,2,Australia
14671,Professional,Cristina Lal,1987년 8월 9일 일요일,M,F,60000,2,Australia
14686,Professional,Casey Raje,1983년 12월 14일 수요일,M,F,60000,2,Australia
15575,Professional,Alvin Ye,1988년 7월 13일 수요일,M,M,60000,2,Australia
15580,Professional,Ruben Raman,1988년 2월 24일 수요일,M,M,60000,2,Australia
15582,Professional,Jeffery Cai,1988년 7월 21일 목요일,M,M,60000,2,Australia
16160,Professional,Erika Hernandez,1988년 6월 20일 월요일,M,F,60000,2,Australia
16161,Professional,Jodi Deng,1988년 8월 24일 수요일,M,F,60000,2,Australia
16173,Professional,Cory Rana,1985년 1월 6일 일요일,M,M,60000,2,Australia
17051,Professional,Jessie Ortega,1988년 2월 26일 금요일,M,F,60000,2,Australia
17279,Professional,Tanya Alvarez,1988년 8월 2일 화요일,M,F,60000,2,Australia
17280,Professional,Deanna Mehta,1988년 11월 12일 토요일,M,F,60000,2,Australia
17285,Professional,Clayton Deng,1988년 8월 2일 화요일,M,M,60000,2,Australia
17286,Professional,Randall Rubio,1987년 2월 14일 토요일,M,M,60000,2,Australia
17305,Professional,Neil Torres,1983년 3월 7일 월요일,M,M,60000,2,Australia
18267,Professional,Brad Jai,1983년 5월 23일 월요일,M,M,60000,2,Australia
18268,Professional,Preston Chapman,1983년 1월 27일 목요일,M,M,60000,2,Australia
18699,Professional,Blake Griffin,1988년 10월 17일 월요일,M,M,60000,2,Australia
19563,Professional,Robin Moreno,1988년 10월 16일 일요일,M,F,60000,2,Australia
19564,Professional,Lawrence Gutierrez,1988년 12월 15일 목요일,M,M,60000,2,Australia
19565,Professional,Patricia Saunders,1988년 2월 7일 일요일,M,F,60000,2,Australia
20211,Professional,Scott Rodgers,1988년 5월 15일 일요일,M,M,60000,2,Australia
20216,Professional,Shawn Chander,1988년 6월 20일 월요일,M,M,60000,2,Australia
20229,Professional,Austin Walker,1985년 8월 27일 화요일,M,M,60000,2,Australia
21189,Professional,Desiree Rubio,1983년 11월 23일 수요일,M,F,60000,2,Australia
21967,Professional,Charles Sanders,1985년 4월 9일 화요일,M,M,60000,2,Australia
22907,Professional,Barry Sai,1988년 2월 22일 월요일,M,M,60000,2,Australia
22910,Professional,Latoya Tang,1988년 4월 17일 일요일,M,F,60000,2,Australia
23413,Professional,Max Ortega,1988년 7월 5일 화요일,M,M,60000,2,Australia
23416,Professional,Kristin Shan,1988년 4월 24일 일요일,M,F,60000,2,Australia
23418,Professional,Brittney Wu,1987년 2월 14일 토요일,M,F,60000,2,Australia
24361,Professional,Francisco Rodriguez,1988년 11월 17일 목요일,M,M,60000,2,Australia
24373,Professional,Steven Reed,1985년 8월 12일 월요일,M,M,60000,2,Australia
25108,Professional,Gary Gill,1988년 11월 6일 일요일,M,M,60000,2,Australia
25112,Professional,Suzanne Zhu,1988년 10월 18일 화요일,M,F,60000,2,Australia
25113,Professional,Randy Gao,1988년 4월 17일 일요일,M,M,60000,2,Australia
26023,Professional,Crystal Huang,1988년 11월 9일 수요일,M,F,60000,2,Australia
26131,Professional,Lawrence Suarez,1983년 10월 26일 수요일,M,M,60000,2,Australia
26660,Professional,Kern Sutton,1988년 2월 22일 월요일,M,M,60000,2,Australia
26740,Professional,Donald Lopez,1983년 11월 21일 월요일,M,M,60000,2,Australia
27586,Professional,Jenny She,1988년 8월 15일 월요일,M,F,60000,2,Australia
27590,Professional,Dominic Lopez,1987년 4월 22일 수요일,M,M,60000,2,Australia
28205,Professional,Carolyn Mehta,1988년 3월 3일 목요일,M,F,60000,2,Australia
28209,Professional,Krista Carlson,1988년 11월 8일 화요일,M,F,60000,2,Australia
28210,Professional,Meghan Alan,1988년 6월 2일 목요일,M,F,60000,2,Australia
28211,Professional,Randall Suarez,1988년 10월 24일 월요일,M,M,60000,2,Australia
28212,Professional,Melody Hernandez,1988년 4월 5일 화요일,M,F,60000,2,Australia
28307,Professional,Morgan Gray,1983년 2월 23일 수요일,M,F,60000,2,Australia
29182,Professional,Wesley Xu,1988년 12월 26일 월요일,M,M,60000,2,Australia
29185,Professional,Warren Li,1988년 9월 21일 수요일,M,M,60000,2,Australia
29187,Professional,Jerome Ramos,1988년 4월 12일 화요일,M,M,60000,2,Australia
29291,Professional,Nancy Subram,1983년 10월 23일 일요일,M,F,60000,2,Australia
11472,Professional,Kenneth Kumar,1983년 4월 3일 일요일,S,M,60000,2,Australia
11756,Professional,Linda Ortega,1988년 9월 13일 화요일,S,F,60000,2,Australia
11897,Professional,Orlando Ashe,1988년 11월 28일 월요일,S,M,60000,2,Australia
11901,Professional,Stacy Alvarez,1988년 2월 19일 금요일,S,F,60000,2,Australia
12371,Professional,Stefanie Subram,1983년 2월 14일 월요일,S,F,60000,2,Australia
12372,Professional,Darren Prasad,1983년 9월 18일 일요일,S,M,60000,2,Australia
12998,Professional,Mayra Mehta,1988년 1월 11일 월요일,S,F,60000,2,Australia
13007,Professional,Brooke Ward,1985년 10월 5일 토요일,S,F,60000,2,Australia
13670,Professional,Brittney Zeng,1983년 9월 27일 화요일,S,F,60000,2,Australia
13957,Professional,Meredith Munoz,1987년 11월 28일 토요일,S,F,60000,2,Australia
14670,Professional,Leslie Gill,1988년 11월 3일 목요일,S,F,60000,2,Australia
14685,Professional,Lawrence Ortega,1983년 9월 17일 토요일,S,M,60000,2,Australia
15579,Professional,Brittany Coleman,1988년 1월 5일 화요일,S,F,60000,2,Australia
15581,Professional,Toni Perez,1988년 4월 27일 수요일,S,F,60000,2,Australia
16163,Professional,Willie Chande,1987년 12월 15일 화요일,S,M,60000,2,Australia
16164,Professional,Amy Liang,1987년 2월 2일 월요일,S,F,60000,2,Australia
17077,Professional,Ronald Raman,1983년 2월 28일 월요일,S,M,60000,2,Australia
17281,Professional,Francis Vazquez,1988년 3월 7일 월요일,S,M,60000,2,Australia
17283,Professional,Henry Madan,1988년 6월 24일 금요일,S,M,60000,2,Australia
17284,Professional,Gerald Martin,1988년 7월 5일 화요일,S,M,60000,2,Australia
17304,Professional,Haley Campbell,1983년 11월 19일 토요일,S,F,60000,2,Australia
17306,Professional,Edgar Prasad,1983년 1월 13일 목요일,S,M,60000,2,Australia
18245,Professional,Misty Goel,1988년 2월 12일 금요일,S,F,60000,2,Australia
18255,Professional,Rachel Griffin,1985년 7월 9일 화요일,S,F,60000,2,Australia
18269,Professional,Wendy Torres,1983년 5월 17일 화요일,S,F,60000,2,Australia
18697,Professional,Tara Lal,1988년 6월 4일 토요일,S,F,60000,2,Australia
18698,Professional,Jaclyn Chande,1988년 7월 6일 수요일,S,F,60000,2,Australia
18700,Professional,Ernest Zhao,1988년 10월 6일 목요일,S,M,60000,2,Australia
18701,Professional,Kenneth Lal,1988년 8월 2일 화요일,S,M,60000,2,Australia
18702,Professional,Adriana Smith,1988년 4월 8일 금요일,S,F,60000,2,Australia
18703,Professional,Vincent Huang,1987년 9월 10일 목요일,S,M,60000,2,Australia
18721,Professional,Andy Gomez,1983년 6월 5일 일요일,S,M,60000,2,Australia
18722,Professional,Jonathon Navarro,1983년 7월 19일 화요일,S,M,60000,2,Australia
18723,Professional,Lacey Ma,1983년 5월 19일 목요일,S,F,60000,2,Australia
19557,Professional,Bridget She,1988년 9월 8일 목요일,S,F,60000,2,Australia
19562,Professional,Leah Guo,1988년 9월 22일 목요일,S,F,60000,2,Australia
19592,Professional,Tara Xu,1983년 2월 25일 금요일,S,F,60000,2,Australia
19593,Professional,Carla Rana,1983년 10월 14일 금요일,S,F,60000,2,Australia
20214,Professional,Trisha Liu,1988년 9월 8일 목요일,S,F,60000,2,Australia
20215,Professional,Ioannis Xylaras,1988년 12월 1일 목요일,S,F,60000,2,Australia
20236,Professional,Cesar Chandra,1983년 3월 14일 월요일,S,M,60000,2,Australia
21180,Professional,Katherine Flores,1985년 3월 24일 일요일,S,F,60000,2,Australia
21976,Professional,Jacqueline Torres,1983년 7월 1일 금요일,S,F,60000,2,Australia
22909,Professional,Tommy Goel,1988년 11월 25일 금요일,S,M,60000,2,Australia
22926,Professional,Keith Yuan,1983년 2월 8일 화요일,S,M,60000,2,Australia
22927,Professional,Jon Guo,1983년 2월 3일 목요일,S,M,60000,2,Australia
23411,Professional,Cesar Prasad,1988년 2월 24일 수요일,S,M,60000,2,Australia
23412,Professional,Dalton Coleman,1988년 11월 13일 일요일,S,M,60000,2,Australia
23414,Professional,Damien Lin,1988년 5월 26일 목요일,S,M,60000,2,Australia
23415,Professional,Kristi Moreno,1988년 5월 11일 수요일,S,F,60000,2,Australia
23417,Professional,Emmanuel Sai,1988년 7월 23일 토요일,S,M,60000,2,Australia
23523,Professional,Steve Liu,1983년 8월 19일 금요일,S,M,60000,2,Australia
24360,Professional,Carolyn Diaz,1988년 7월 22일 금요일,S,F,60000,2,Australia
24362,Professional,Marc Vazquez,1988년 12월 6일 화요일,S,M,60000,2,Australia
24365,Professional,Mallory Navarro,1988년 4월 27일 수요일,S,F,60000,2,Australia
24372,Professional,Teresa Jimenez,1985년 9월 21일 토요일,S,F,60000,2,Australia
24457,Professional,Meghan Alonso,1983년 2월 26일 토요일,S,F,60000,2,Australia
25114,Professional,Donald Sara,1988년 10월 25일 화요일,S,M,60000,2,Australia
26661,Professional,Dawn Zhu,1988년 4월 19일 화요일,S,F,60000,2,Australia
26662,Professional,Lori Alvarez,1988년 9월 13일 화요일,S,F,60000,2,Australia
26663,Professional,Joanna Serrano,1987년 6월 24일 수요일,S,F,60000,2,Australia
27587,Professional,Cara Li,1988년 3월 16일 수요일,S,F,60000,2,Australia
27589,Professional,Derek Yuan,1987년 5월 24일 일요일,S,M,60000,2,Australia
27687,Professional,Brandy Madan,1983년 10월 27일 목요일,S,F,60000,2,Australia
28215,Professional,Priscilla Shen,1987년 11월 11일 수요일,S,F,60000,2,Australia
28308,Professional,Hector Serrano,1983년 10월 7일 금요일,S,M,60000,2,Australia
28715,Professional,Maria Foster,1985년 9월 19일 목요일,S,F,60000,2,Australia
29181,Professional,Melinda Suarez,1988년 5월 13일 금요일,S,F,60000,2,Australia
29186,Professional,Mathew Serrano,1988년 6월 19일 일요일,S,M,60000,2,Australia
11001,Professional,Eugene Huang,1985년 5월 14일 화요일,S,M,60000,3,Australia
11002,Professional,Ruben Torres,1985년 8월 12일 월요일,M,M,60000,3,Australia
11007,Professional,Marco Mehta,1984년 5월 9일 수요일,M,M,60000,3,Australia
11912,Professional,Rachael Sai,1985년 12월 17일 화요일,S,F,60000,3,Australia
11913,Professional,Rebecca Robinson,1985년 6월 11일 화요일,M,F,60000,3,Australia
11918,Professional,Kaylee Hill,1984년 3월 3일 토요일,M,F,60000,3,Australia
13008,Professional,Alberto Muñoz,1985년 7월 9일 화요일,M,M,60000,3,Australia
13009,Professional,Mindy She,1985년 3월 11일 월요일,M,F,60000,3,Australia
13010,Professional,Erica Ye,1985년 8월 16일 금요일,M,F,60000,3,Australia
13967,Professional,Glenn Zhang,1985년 1월 23일 수요일,S,M,60000,3,Australia
13968,Professional,Lydia Sai,1985년 4월 25일 목요일,S,F,60000,3,Australia
13973,Professional,Bethany Shan,1984년 6월 2일 토요일,S,F,60000,3,Australia
14683,Professional,Molly Sai,1984년 11월 26일 월요일,M,F,60000,3,Australia
14684,Professional,James Zhang,1984년 12월 14일 금요일,M,M,60000,3,Australia
15598,Professional,Tanya Rubio,1985년 10월 21일 월요일,S,F,60000,3,Australia
15599,Professional,Darryl Ma,1985년 5월 21일 화요일,S,M,60000,3,Australia
15603,Professional,Philip Blanco,1984년 9월 5일 수요일,M,M,60000,3,Australia
16174,Professional,Melinda Hernandez,1985년 3월 24일 일요일,S,F,60000,3,Australia
16175,Professional,Tony Shan,1985년 9월 5일 목요일,S,M,60000,3,Australia
16182,Professional,Louis Sun,1984년 4월 21일 토요일,M,M,60000,3,Australia
16183,Professional,Tanya Carlson,1984년 11월 4일 일요일,S,F,60000,3,Australia
17066,Professional,Lori Serrano,1985년 4월 8일 월요일,M,F,60000,3,Australia
17067,Professional,Adrienne Alvarez,1985년 3월 23일 토요일,S,F,60000,3,Australia
17072,Professional,Kaitlin Kapoor,1984년 5월 10일 목요일,M,F,60000,3,Australia
17073,Professional,Jonathon Carlson,1984년 3월 15일 목요일,M,M,60000,3,Australia
17296,Professional,Joanna Johnston,1985년 12월 2일 월요일,S,F,60000,3,Australia
17303,Professional,Terrence Tang,1984년 10월 18일 목요일,M,M,60000,3,Australia
18256,Professional,Gilbert Cai,1985년 7월 20일 토요일,M,M,60000,3,Australia
18262,Professional,Evelyn Rana,1984년 3월 28일 수요일,S,F,60000,3,Australia
18263,Professional,Karla Jai,1984년 4월 22일 일요일,M,F,60000,3,Australia
18715,Professional,Rafael Rai,1985년 9월 25일 수요일,M,M,60000,3,Australia
19578,Professional,Max Rubio,1985년 8월 14일 수요일,M,M,60000,3,Australia
19579,Professional,Dawn Zheng,1985년 8월 27일 화요일,M,F,60000,3,Australia
19580,Professional,Eddie Sanz,1985년 9월 4일 수요일,M,M,60000,3,Australia
19589,Professional,Jake Huang,1984년 9월 7일 금요일,M,M,60000,3,Australia
20230,Professional,Gary Munoz,1985년 4월 12일 금요일,M,M,60000,3,Australia
20232,Professional,Franklin Chande,1984년 5월 11일 금요일,M,M,60000,3,Australia
20233,Professional,Jenny Raje,1984년 4월 7일 토요일,S,F,60000,3,Australia
21181,Professional,Summer Sullivan,1985년 9월 19일 목요일,S,F,60000,3,Australia
21182,Professional,Lori Navarro,1985년 11월 13일 수요일,M,F,60000,3,Australia
21187,Professional,Darrell Luo,1984년 10월 16일 화요일,M,M,60000,3,Australia
21970,Professional,Jada Rivera,1984년 2월 21일 화요일,S,F,60000,3,Australia
22920,Professional,Calvin Andersen,1985년 2월 25일 월요일,M,M,60000,3,Australia
22923,Professional,Mason Lopez,1984년 1월 26일 목요일,M,M,60000,3,Australia
24374,Professional,Eugene Ma,1985년 10월 13일 일요일,S,M,60000,3,Australia
24375,Professional,Pamela Schmidt,1985년 10월 3일 목요일,M,F,60000,3,Australia
24382,Professional,Patrick Sanchez,1984년 2월 20일 월요일,M,M,60000,3,Australia
25128,Professional,Clifford Sai,1985년 6월 23일 일요일,M,M,60000,3,Australia
25129,Professional,Allen Raman,1985년 12월 8일 일요일,S,M,60000,3,Australia
25139,Professional,Carlos Short,1984년 8월 25일 토요일,M,M,60000,3,Australia
25140,Professional,Toni Lopez,1984년 3월 29일 목요일,M,F,60000,3,Australia
26030,Professional,Rebekah Subram,1985년 10월 22일 화요일,M,F,60000,3,Australia
26031,Professional,Katrina Kumar,1985년 5월 27일 월요일,S,F,60000,3,Australia
26034,Professional,Rosa Gao,1984년 6월 27일 수요일,M,F,60000,3,Australia
26035,Professional,Shannon Vazquez,1984년 5월 28일 월요일,S,M,60000,3,Australia
26036,Professional,Haley Wright,1984년 10월 20일 토요일,S,F,60000,3,Australia
27144,Professional,Franklin Shen,1985년 10월 25일 금요일,S,M,60000,3,Australia
27145,Professional,Pamela Chapman,1985년 11월 25일 월요일,S,F,60000,3,Australia
27146,Professional,Danny Hernandez,1985년 8월 21일 수요일,S,M,60000,3,Australia
27149,Professional,Jeffery She,1984년 4월 12일 목요일,M,M,60000,3,Australia
27150,Professional,Lacey Anand,1984년 5월 26일 토요일,M,F,60000,3,Australia
28303,Professional,Justin Lewis,1984년 11월 27일 화요일,S,M,60000,3,Australia
28533,Professional,Clayton Sun,1985년 4월 12일 금요일,S,M,60000,3,Australia
28534,Professional,Sabrina Romero,1985년 6월 5일 수요일,M,F,60000,3,Australia
28536,Professional,Martha Guo,1984년 2월 15일 수요일,M,F,60000,3,Australia
28716,Professional,Darren Garcia,1985년 7월 9일 화요일,S,M,60000,3,Australia
28717,Professional,Calvin Anand,1985년 7월 21일 일요일,M,M,60000,3,Australia
28718,Professional,Cassandra Raman,1985년 3월 26일 화요일,M,F,60000,3,Australia
28721,Professional,Jaclyn Lin,1984년 9월 3일 월요일,M,F,60000,3,Australia
29286,Professional,Rodney Alvarez,1984년 5월 20일 일요일,S,M,60000,3,Australia
11008,Professional,Rob Verhoff,1984년 7월 7일 토요일,S,F,60000,4,Australia
11011,Professional,Curtis Lu,1983년 11월 4일 금요일,M,M,60000,4,Australia
11919,Professional,Warren Andersen,1984년 2월 18일 토요일,M,M,60000,4,Australia
11920,Professional,Adrienne Gomez,1984년 2월 28일 화요일,S,F,60000,4,Australia
11921,Professional,Gilbert Zhu,1984년 12월 23일 일요일,M,M,60000,4,Australia
12369,Professional,Terrence Lal,1983년 10월 6일 목요일,S,M,60000,4,Australia
13013,Professional,Vincent Ye,1984년 11월 8일 목요일,M,M,60000,4,Australia
13668,Professional,Stanley Martinez,1983년 10월 7일 금요일,M,M,60000,5,Australia
13974,Professional,Tina Chandra,1984년 9월 25일 화요일,M,F,60000,4,Australia
13975,Professional,Johnny Raje,1984년 3월 27일 화요일,S,M,60000,4,Australia
15604,Professional,Clifford Prasad,1984년 12월 14일 금요일,M,M,60000,4,Australia
15605,Professional,Alan Yang,1984년 8월 24일 금요일,M,M,60000,4,Australia
15606,Professional,Marco Prasad,1984년 12월 11일 화요일,M,M,60000,4,Australia
16184,Professional,Christine She,1984년 6월 6일 수요일,M,F,60000,4,Australia
16185,Professional,Grant Raji,1984년 12월 13일 목요일,S,M,60000,4,Australia
17074,Professional,Ruben Malhotra,1984년 2월 24일 금요일,M,M,60000,4,Australia
17075,Professional,Aimee Guo,1984년 7월 13일 금요일,M,F,60000,4,Australia
17076,Professional,Neil Serrano,1983년 11월 22일 화요일,M,M,60000,5,Australia
18264,Professional,Jeffery Ma,1984년 6월 5일 화요일,S,M,60000,4,Australia
18265,Professional,Trisha Cai,1984년 1월 22일 일요일,M,F,60000,4,Australia
18266,Professional,Mandy Huang,1983년 10월 15일 토요일,S,F,60000,4,Australia
18719,Professional,Alberto Suarez,1984년 10월 20일 토요일,M,M,60000,4,Australia
18720,Professional,Taylor Miller,1983년 12월 28일 수요일,M,F,60000,5,Australia
19590,Professional,Martin Subram,1984년 3월 23일 금요일,M,M,60000,4,Australia
20234,Professional,Gerald Mehta,1984년 10월 20일 토요일,S,M,60000,4,Australia
20235,Professional,Kenneth Deng,1984년 5월 23일 수요일,S,M,60000,4,Australia
21188,Professional,Clifford Sanchez,1984년 7월 19일 목요일,M,M,60000,4,Australia
21971,Professional,Warren Shan,1984년 5월 24일 목요일,M,M,60000,4,Australia
21972,Professional,Mandy She,1984년 10월 2일 화요일,M,F,60000,4,Australia
21973,Professional,Janet Vazquez,1984년 2월 15일 수요일,M,F,60000,4,Australia
21975,Professional,Alfredo Ruiz,1983년 1월 5일 수요일,M,M,60000,5,Australia
22924,Professional,Marie Sanchez,1984년 2월 1일 수요일,S,F,60000,4,Australia
22925,Professional,Karla Shen,1984년 5월 17일 목요일,M,F,60000,4,Australia
23521,Professional,Alexis Gonzales,1983년 4월 28일 목요일,M,F,60000,5,Australia
23522,Professional,Sydney Green,1983년 10월 24일 월요일,M,F,60000,5,Australia
24453,Professional,Cassie Yuan,1984년 3월 25일 일요일,S,F,60000,4,Australia
24454,Professional,Carol Zhou,1984년 7월 18일 수요일,S,F,60000,4,Australia
24455,Professional,Alejandro Chander,1984년 9월 11일 화요일,M,M,60000,4,Australia
24456,Professional,Danny Ruiz,1984년 2월 21일 화요일,S,M,60000,4,Australia
25210,Professional,Kathryn Xu,1984년 11월 25일 일요일,M,F,60000,4,Australia
25211,Professional,Diane Torres,1984년 7월 14일 토요일,M,F,60000,4,Australia
25212,Professional,Alberto Ruiz,1983년 7월 2일 토요일,M,M,60000,5,Australia
26129,Professional,Jodi Anand,1984년 4월 4일 수요일,M,F,60000,4,Australia
26130,Professional,Ronnie Liu,1984년 11월 13일 화요일,M,M,60000,4,Australia
26739,Professional,Corey Shen,1984년 5월 12일 토요일,M,M,60000,4,Australia
27685,Professional,Alfredo Torres,1983년 11월 17일 목요일,M,M,60000,4,Australia
27686,Professional,Vincent Zhang,1983년 5월 19일 목요일,M,M,60000,4,Australia
28304,Professional,Colleen Zeng,1984년 2월 16일 목요일,M,F,60000,4,Australia
28305,Professional,Patricia Lopez,1984년 8월 7일 화요일,S,F,60000,4,Australia
28306,Professional,Elizabeth Powell,1983년 6월 1일 수요일,M,F,60000,5,Australia
29287,Professional,Suzanne Lin,1984년 2월 25일 토요일,M,F,60000,4,Australia
29288,Professional,Glenn Lin,1984년 10월 18일 목요일,M,M,60000,4,Australia
29290,Professional,Troy Garcia,1983년 10월 15일 토요일,S,M,60000,5,Australia
11700,Professional,Xavier Richardson,1983년 11월 25일 금요일,S,M,60000,2,Southwest
11701,Professional,David Hayes,1983년 8월 24일 수요일,M,M,60000,2,Southwest
11702,Professional,Jenny Zhou,1983년 10월 17일 월요일,S,F,60000,2,Southwest
11705,Professional,Brooke Richardson,1988년 5월 21일 토요일,S,F,60000,2,Southwest
11706,Professional,Blake Perez,1983년 2월 14일 월요일,M,M,60000,2,Southwest
11707,Professional,Natalie Cook,1983년 12월 22일 목요일,S,F,60000,2,Southwest
11708,Professional,Elizabeth Weisman,1983년 9월 19일 월요일,S,F,60000,2,Southwest
11737,Professional,Megan Martin,1979년 2월 8일 목요일,M,F,60000,3,Southwest
11742,Professional,Edward Lewis,1978년 11월 2일 목요일,S,M,60000,2,Southwest
11851,Professional,Jada Mitchell,1983년 9월 8일 목요일,S,F,60000,2,Southwest
11852,Professional,Kyle Russell,1983년 10월 25일 화요일,S,M,60000,2,Southwest
11854,Professional,Jason Mitchell,1988년 4월 18일 월요일,S,M,60000,2,Southwest
11855,Professional,Christian Walker,1983년 8월 13일 토요일,M,M,60000,2,Southwest
11881,Professional,Richard Mitchell,1979년 7월 24일 화요일,M,M,60000,3,Southwest
11886,Professional,Katelyn Parker,1978년 1월 20일 금요일,M,F,60000,2,Southwest
13921,Professional,Joseph Jones,1983년 5월 11일 수요일,M,M,60000,2,Southwest
14612,Professional,Ernest Zhang,1983년 7월 20일 수요일,M,M,60000,2,Southwest
14620,Professional,Kayla Patterson,1983년 4월 22일 금요일,M,F,60000,2,Southwest
15532,Professional,Marshall Jai,1983년 2월 4일 금요일,S,M,60000,2,Southwest
15537,Professional,Destiny Peterson,1983년 1월 23일 일요일,M,F,60000,2,Southwest
15538,Professional,Luis Lal,1983년 8월 28일 일요일,S,M,60000,2,Southwest
15570,Professional,Brianna Powell,1978년 8월 12일 토요일,S,F,60000,2,Southwest
16143,Professional,Sara Evans,1979년 3월 19일 월요일,M,F,60000,3,Southwest
17011,Professional,Sara Hill,1988년 4월 20일 수요일,M,F,60000,2,Southwest
17012,Professional,Joan Collins,1983년 10월 19일 수요일,M,F,60000,2,Southwest
17031,Professional,Grace Thomas,1979년 11월 25일 일요일,M,F,60000,4,Southwest
17032,Professional,Alexandria Flores,1979년 11월 6일 화요일,M,F,60000,4,Southwest
17033,Professional,Carson Long,1979년 8월 22일 수요일,S,M,60000,4,Southwest
17270,Professional,Jack Parker,1978년 4월 2일 일요일,S,M,60000,2,Southwest
18230,Professional,Brianna Perry,1979년 8월 12일 일요일,M,F,60000,4,Southwest
18616,Professional,Spencer Butler,1983년 2월 5일 토요일,S,M,60000,2,Southwest
19167,Professional,Caitlin Morgan,1988년 12월 9일 금요일,S,F,60000,2,Southwest
19171,Professional,Melanie Torres,1983년 8월 28일 일요일,M,F,60000,2,Southwest
20040,Professional,Victoria Rivera,1983년 6월 23일 목요일,S,F,60000,2,Southwest
20198,Professional,Sierra Evans,1979년 9월 15일 토요일,S,F,60000,3,Southwest
21157,Professional,Robert Perry,1979년 4월 20일 금요일,M,M,60000,4,Southwest
21660,Professional,Allison Watson,1983년 7월 28일 목요일,M,F,60000,2,Southwest
21933,Professional,Nicole Martin,1979년 10월 3일 수요일,M,F,60000,3,Southwest
21934,Professional,Jennifer Cox,1979년 6월 10일 일요일,M,F,60000,3,Southwest
21936,Professional,Emma Reed,1979년 12월 15일 토요일,M,F,60000,3,Southwest
21937,Professional,Morgan Ross,1979년 11월 27일 화요일,S,F,60000,3,Southwest
21941,Professional,Gail Moore,1978년 2월 19일 일요일,S,F,60000,2,Southwest
22301,Professional,Abigail Rodriguez,1983년 9월 13일 화요일,M,F,60000,2,Southwest
22890,Professional,Alexis Hall,1979년 9월 25일 화요일,M,F,60000,3,Southwest
22891,Professional,Andrea Gonzalez,1979년 2월 1일 목요일,M,F,60000,3,Southwest
23216,Professional,Kevin Hall,1983년 3월 7일 월요일,S,M,60000,2,Southwest
23217,Professional,Michelle Morgan,1983년 2월 20일 일요일,S,F,60000,2,Southwest
23400,Professional,Andrew Lee,1979년 9월 7일 금요일,M,M,60000,3,Southwest
24355,Professional,Jennifer Johnson,1979년 6월 17일 일요일,M,F,60000,3,Southwest
24357,Professional,Eric Baker,1978년 3월 15일 수요일,M,M,60000,2,Southwest
25076,Professional,Nicole Jenkins,1983년 8월 15일 월요일,M,F,60000,2,Southwest
25102,Professional,Stephanie Kelly,1979년 8월 18일 토요일,M,F,60000,3,Southwest
25103,Professional,Shelby Brooks,1979년 2월 17일 토요일,M,F,60000,3,Southwest
25977,Professional,Jenna Lopez,1988년 4월 23일 토요일,M,F,60000,2,Southwest
25984,Professional,Isabella Wright,1983년 11월 26일 토요일,S,F,60000,2,Southwest
25985,Professional,Justin Harris,1983년 5월 27일 금요일,M,M,60000,2,Southwest
26007,Professional,Jesse Morgan,1979년 4월 8일 일요일,M,M,60000,3,Southwest
